age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,year
39.0,management,married,tertiary,no,894.0,yes,no,cellular,20.0,4,491.0,1.0,326.0,1.0,other,no,2022
31.0,technician,divorced,secondary,no,202.0,yes,no,cellular,18.0,7,146.0,1.0,-1.0,0.0,unknown,no,2022
34.0,management,single,tertiary,no,0.0,no,no,cellular,21.0,8,191.0,2.0,-1.0,0.0,unknown,no,2022
44.0,technician,married,tertiary,no,1707.0,no,no,cellular,8.0,8,406.0,3.0,-1.0,0.0,unknown,no,2022
35.0,technician,married,secondary,no,13658.0,yes,no,telephone,9.0,12,220.0,2.0,-1.0,0.0,unknown,no,2022
39.0,admin.,married,secondary,no,406.0,no,no,cellular,30.0,7,253.0,5.0,-1.0,0.0,unknown,no,2022
55.0,services,married,secondary,no,96.0,no,no,telephone,30.0,7,340.0,2.0,-1.0,0.0,unknown,no,2022
34.0,housemaid,married,secondary,no,0.0,yes,no,,30.0,10,154.0,1.0,-1.0,0.0,unknown,yes,2022
39.0,technician,married,tertiary,no,-276.0,no,yes,cellular,11.0,8,121.0,4.0,-1.0,0.0,unknown,no,2022
58.0,retired,married,secondary,no,413.0,no,no,cellular,27.0,8,104.0,5.0,-1.0,0.0,unknown,no,2022
37.0,blue-collar,married,primary,no,655.0,yes,no,cellular,5.0,2,127.0,2.0,258.0,4.0,failure,no,2022
56.0,retired,divorced,primary,no,694.0,no,no,cellular,29.0,1,144.0,1.0,102.0,1.0,other,yes,2022
32.0,admin.,single,secondary,no,10218.0,yes,no,cellular,19.0,11,149.0,2.0,-1.0,0.0,unknown,no,2022
41.0,technician,single,tertiary,no,1646.0,yes,no,cellular,4.0,2,261.0,1.0,184.0,6.0,success,yes,2022
29.0,admin.,single,tertiary,no,14.0,no,no,cellular,29.0,9,87.0,1.0,120.0,1.0,failure,no,2022
44.0,management,married,tertiary,no,7635.0,no,no,cellular,21.0,8,719.0,5.0,-1.0,0.0,unknown,no,2022
24.0,blue-collar,married,secondary,no,9.0,yes,no,,27.0,5,292.0,7.0,-1.0,0.0,unknown,no,2022
43.0,management,single,secondary,no,1029.0,yes,no,,2.0,6,145.0,1.0,-1.0,0.0,unknown,no,2022
26.0,admin.,married,tertiary,no,2855.0,no,no,cellular,30.0,3,52.0,3.0,-1.0,0.0,unknown,no,2022
39.0,admin.,married,secondary,no,260.0,yes,no,cellular,17.0,4,146.0,1.0,281.0,1.0,failure,no,2022
49.0,blue-collar,married,secondary,no,2039.0,yes,no,cellular,6.0,5,451.0,1.0,169.0,2.0,failure,yes,2022
52.0,blue-collar,divorced,primary,no,-97.0,yes,yes,,9.0,5,167.0,4.0,-1.0,0.0,unknown,no,2022
33.0,blue-collar,married,tertiary,no,1465.0,no,no,cellular,19.0,8,98.0,4.0,-1.0,0.0,unknown,no,2022
30.0,blue-collar,married,secondary,no,125.0,yes,no,,29.0,5,238.0,2.0,-1.0,0.0,unknown,no,2022
32.0,technician,single,tertiary,no,930.0,no,no,cellular,27.0,8,85.0,7.0,-1.0,0.0,unknown,no,2022
27.0,management,single,tertiary,no,0.0,yes,no,cellular,30.0,1,323.0,4.0,-1.0,0.0,unknown,no,2022
58.0,blue-collar,married,primary,no,73.0,no,no,,17.0,6,116.0,1.0,-1.0,0.0,unknown,no,2022
46.0,retired,married,primary,no,-35.0,yes,no,cellular,7.0,5,304.0,3.0,-1.0,0.0,unknown,no,2022
28.0,management,single,tertiary,no,1351.0,no,no,cellular,10.0,12,267.0,1.0,-1.0,0.0,unknown,no,2022
39.0,services,married,primary,no,1601.0,yes,no,,23.0,5,201.0,2.0,-1.0,0.0,unknown,no,2022
41.0,services,married,unknown,no,88.0,yes,no,cellular,11.0,5,105.0,1.0,336.0,2.0,failure,no,2022
38.0,services,married,secondary,no,435.0,yes,no,,23.0,5,193.0,2.0,-1.0,0.0,unknown,no,2022
50.0,unemployed,divorced,secondary,no,717.0,yes,no,cellular,30.0,1,113.0,1.0,-1.0,0.0,unknown,no,2022
56.0,services,married,secondary,no,705.0,yes,no,,29.0,5,151.0,2.0,-1.0,0.0,unknown,no,2022
34.0,technician,married,secondary,no,1553.0,no,no,cellular,20.0,8,200.0,2.0,-1.0,0.0,unknown,no,2022
33.0,blue-collar,divorced,secondary,no,-131.0,yes,no,,16.0,5,145.0,1.0,-1.0,0.0,unknown,no,2022
61.0,technician,married,secondary,no,1191.0,no,no,cellular,21.0,5,214.0,4.0,-1.0,0.0,unknown,yes,2022
36.0,admin.,single,secondary,no,47.0,no,yes,cellular,9.0,7,36.0,6.0,-1.0,0.0,unknown,no,2022
34.0,technician,married,tertiary,no,544.0,yes,yes,cellular,18.0,11,58.0,2.0,-1.0,0.0,unknown,no,2022
36.0,blue-collar,married,secondary,no,688.0,yes,no,,6.0,5,174.0,2.0,-1.0,0.0,unknown,no,2022
45.0,management,married,tertiary,no,242.0,no,no,cellular,30.0,4,587.0,1.0,-1.0,0.0,unknown,yes,2022
27.0,student,single,tertiary,no,118.0,no,no,cellular,25.0,5,112.0,1.0,-1.0,0.0,unknown,no,2022
45.0,admin.,married,secondary,no,-388.0,yes,no,cellular,14.0,7,175.0,2.0,-1.0,0.0,unknown,no,2022
40.0,self-employed,married,tertiary,no,1603.0,no,no,,17.0,6,279.0,1.0,-1.0,0.0,unknown,no,2022
36.0,management,single,secondary,no,1511.0,yes,no,cellular,16.0,11,270.0,1.0,-1.0,0.0,unknown,yes,2022
46.0,blue-collar,married,primary,no,147.0,yes,no,cellular,6.0,5,116.0,2.0,169.0,3.0,failure,no,2022
37.0,entrepreneur,married,tertiary,no,836.0,yes,no,,27.0,5,129.0,2.0,-1.0,0.0,unknown,no,2022
36.0,technician,married,secondary,no,55.0,yes,no,cellular,13.0,5,38.0,2.0,369.0,4.0,failure,no,2022
37.0,admin.,married,secondary,no,1123.0,no,yes,,28.0,5,138.0,1.0,-1.0,0.0,unknown,no,2022
22.0,student,single,tertiary,no,691.0,no,no,cellular,19.0,8,338.0,1.0,-1.0,0.0,unknown,yes,2022
51.0,services,married,secondary,no,0.0,no,yes,,26.0,6,565.0,3.0,-1.0,0.0,unknown,no,2022
49.0,technician,married,secondary,no,12531.0,no,no,cellular,13.0,8,77.0,8.0,-1.0,0.0,unknown,no,2022
35.0,management,married,tertiary,no,552.0,yes,yes,cellular,19.0,11,314.0,2.0,124.0,1.0,failure,no,2022
50.0,housemaid,married,primary,no,0.0,no,no,,20.0,6,179.0,2.0,-1.0,0.0,unknown,no,2022
31.0,services,married,tertiary,no,309.0,yes,yes,,7.0,5,294.0,1.0,-1.0,0.0,unknown,no,2022
47.0,services,single,secondary,no,33.0,yes,no,cellular,5.0,5,298.0,1.0,-1.0,0.0,unknown,no,2022
59.0,blue-collar,married,secondary,no,,yes,no,telephone,14.0,4,427.0,2.0,-1.0,0.0,unknown,no,2022
32.0,blue-collar,married,secondary,no,1787.0,yes,no,cellular,12.0,5,87.0,4.0,357.0,4.0,failure,no,2022
71.0,retired,married,tertiary,no,14220.0,yes,no,cellular,9.0,9,397.0,1.0,-1.0,0.0,unknown,yes,2022
31.0,management,single,tertiary,no,12569.0,no,no,cellular,9.0,9,344.0,1.0,295.0,1.0,failure,yes,2022
41.0,blue-collar,married,primary,no,4.0,no,no,cellular,23.0,7,74.0,5.0,-1.0,0.0,unknown,no,2022
35.0,blue-collar,married,primary,no,3587.0,yes,no,,30.0,5,148.0,4.0,-1.0,0.0,unknown,no,2022
36.0,management,married,tertiary,no,254.0,no,no,,6.0,6,161.0,3.0,-1.0,0.0,unknown,no,2022
46.0,blue-collar,divorced,primary,no,1712.0,no,no,,19.0,6,110.0,1.0,-1.0,0.0,unknown,no,2022
46.0,blue-collar,married,secondary,no,4855.0,yes,no,cellular,10.0,8,1529.0,1.0,397.0,1.0,failure,no,2022
47.0,technician,married,tertiary,no,2408.0,no,no,cellular,12.0,8,236.0,1.0,104.0,1.0,success,no,2022
35.0,management,single,tertiary,no,252.0,yes,no,cellular,8.0,8,89.0,2.0,-1.0,0.0,unknown,no,2022
37.0,blue-collar,married,secondary,no,346.0,yes,no,cellular,17.0,4,390.0,1.0,316.0,1.0,failure,no,2022
56.0,admin.,married,secondary,no,45.0,no,no,,5.0,5,1467.0,1.0,-1.0,0.0,unknown,yes,2022
46.0,admin.,married,secondary,no,556.0,yes,yes,,15.0,5,646.0,3.0,-1.0,0.0,unknown,yes,2022
44.0,management,divorced,tertiary,no,-710.0,yes,no,cellular,10.0,7,183.0,1.0,-1.0,0.0,unknown,no,2022
48.0,technician,single,tertiary,no,-551.0,yes,no,cellular,11.0,5,168.0,2.0,-1.0,0.0,unknown,no,2022
28.0,blue-collar,single,secondary,no,56.0,yes,no,,23.0,5,66.0,1.0,-1.0,0.0,unknown,no,2022
38.0,entrepreneur,married,tertiary,no,1514.0,no,yes,cellular,21.0,11,160.0,3.0,120.0,3.0,failure,no,2022
34.0,management,single,tertiary,no,178.0,yes,no,cellular,15.0,5,14.0,2.0,-1.0,0.0,unknown,no,2022
56.0,technician,married,secondary,no,359.0,yes,no,,6.0,6,220.0,4.0,-1.0,0.0,unknown,no,2022
55.0,retired,divorced,secondary,no,,no,yes,,19.0,6,1007.0,1.0,-1.0,0.0,unknown,yes,2022
44.0,blue-collar,divorced,secondary,no,221.0,no,no,cellular,30.0,7,149.0,13.0,-1.0,0.0,unknown,no,2022
38.0,technician,married,tertiary,no,1161.0,yes,no,,8.0,5,665.0,1.0,-1.0,0.0,unknown,no,2022
53.0,retired,married,secondary,no,1278.0,yes,no,telephone,15.0,7,174.0,3.0,-1.0,0.0,unknown,no,2022
41.0,admin.,single,tertiary,no,982.0,no,no,cellular,23.0,7,105.0,1.0,-1.0,0.0,unknown,no,2022
34.0,technician,single,secondary,no,16.0,no,no,cellular,13.0,8,990.0,1.0,-1.0,0.0,unknown,yes,2022
34.0,management,single,tertiary,no,1.0,no,no,cellular,19.0,11,582.0,1.0,-1.0,0.0,unknown,no,2022
35.0,services,married,secondary,no,128.0,yes,no,cellular,12.0,5,136.0,1.0,-1.0,0.0,unknown,no,2022
38.0,entrepreneur,single,secondary,no,2543.0,no,no,cellular,10.0,8,223.0,1.0,414.0,4.0,failure,yes,2022
42.0,entrepreneur,married,tertiary,no,42045.0,no,no,cellular,8.0,8,205.0,2.0,-1.0,0.0,unknown,no,2022
56.0,blue-collar,married,primary,no,828.0,yes,no,cellular,14.0,5,214.0,1.0,349.0,1.0,failure,no,2022
37.0,management,divorced,tertiary,no,0.0,yes,no,cellular,11.0,5,217.0,6.0,-1.0,0.0,unknown,no,2022
47.0,housemaid,married,secondary,no,3940.0,yes,no,cellular,9.0,11,171.0,2.0,96.0,5.0,success,no,2022
29.0,blue-collar,married,secondary,no,125.0,yes,no,,13.0,5,50.0,1.0,-1.0,0.0,unknown,no,2022
41.0,management,married,tertiary,no,140.0,yes,no,,5.0,6,65.0,3.0,-1.0,0.0,unknown,no,2022
43.0,technician,single,secondary,no,593.0,yes,no,,5.0,5,55.0,1.0,-1.0,0.0,unknown,no,2022
38.0,self-employed,married,secondary,no,746.0,no,no,,20.0,6,256.0,3.0,-1.0,0.0,unknown,no,2022
31.0,technician,married,secondary,no,589.0,yes,yes,,21.0,5,151.0,1.0,-1.0,0.0,unknown,no,2022
32.0,management,single,tertiary,no,2343.0,no,no,cellular,18.0,7,226.0,1.0,-1.0,0.0,unknown,no,2022
40.0,management,married,tertiary,no,294.0,yes,no,cellular,23.0,7,97.0,5.0,-1.0,0.0,unknown,no,2022
45.0,admin.,married,secondary,no,644.0,no,yes,telephone,22.0,7,92.0,1.0,-1.0,0.0,unknown,no,2022
43.0,management,married,secondary,no,-26.0,yes,no,,16.0,5,343.0,1.0,-1.0,0.0,unknown,no,2022
27.0,services,single,secondary,no,3354.0,yes,no,cellular,14.0,5,493.0,5.0,-1.0,0.0,unknown,no,2022
33.0,management,single,tertiary,no,23.0,no,no,cellular,20.0,8,216.0,3.0,-1.0,0.0,unknown,no,2022
37.0,admin.,married,secondary,no,7.0,yes,no,cellular,27.0,5,224.0,7.0,105.0,1.0,other,no,2022
60.0,admin.,married,secondary,no,3735.0,no,no,cellular,22.0,12,190.0,1.0,188.0,9.0,success,yes,2022
51.0,self-employed,married,unknown,no,2094.0,no,no,cellular,8.0,6,458.0,6.0,-1.0,0.0,unknown,yes,2022
44.0,blue-collar,married,secondary,no,508.0,yes,no,cellular,20.0,4,222.0,1.0,154.0,1.0,failure,no,2022
48.0,management,married,unknown,no,0.0,yes,no,cellular,8.0,5,612.0,1.0,344.0,1.0,other,no,2022
57.0,blue-collar,married,primary,no,93.0,yes,no,telephone,17.0,4,137.0,1.0,-1.0,0.0,unknown,no,2022
29.0,technician,single,tertiary,no,0.0,yes,no,,7.0,5,104.0,2.0,-1.0,0.0,unknown,no,2022
50.0,services,married,secondary,no,26394.0,no,no,cellular,25.0,8,206.0,4.0,-1.0,0.0,unknown,no,2022
36.0,services,married,secondary,no,-11.0,yes,no,cellular,30.0,7,172.0,28.0,-1.0,0.0,unknown,no,2022
49.0,technician,married,tertiary,no,523.0,yes,no,cellular,3.0,3,152.0,2.0,-1.0,0.0,unknown,yes,2022
49.0,technician,married,secondary,yes,-74.0,yes,no,cellular,19.0,11,114.0,1.0,-1.0,0.0,unknown,no,2022
35.0,management,married,tertiary,no,0.0,no,no,cellular,11.0,7,89.0,1.0,-1.0,0.0,unknown,no,2022
39.0,technician,single,secondary,no,122.0,yes,no,,2.0,6,158.0,1.0,-1.0,0.0,unknown,no,2022
34.0,blue-collar,married,primary,no,351.0,no,yes,cellular,14.0,7,326.0,11.0,-1.0,0.0,unknown,no,2022
57.0,self-employed,married,secondary,no,35.0,no,yes,,26.0,6,215.0,3.0,-1.0,0.0,unknown,no,2022
37.0,technician,divorced,secondary,no,2610.0,yes,no,cellular,13.0,5,53.0,1.0,-1.0,0.0,unknown,no,2022
25.0,services,single,secondary,no,64.0,no,no,cellular,21.0,7,71.0,11.0,-1.0,0.0,unknown,no,2022
43.0,blue-collar,married,primary,no,60.0,no,no,cellular,8.0,5,487.0,2.0,367.0,2.0,other,no,2022
37.0,blue-collar,married,secondary,no,342.0,yes,no,cellular,12.0,5,340.0,2.0,175.0,1.0,failure,no,2022
36.0,blue-collar,single,tertiary,no,1830.0,no,no,cellular,14.0,10,183.0,1.0,91.0,11.0,failure,no,2022
49.0,management,divorced,tertiary,no,1904.0,no,yes,cellular,17.0,11,131.0,2.0,-1.0,0.0,unknown,no,2022
38.0,management,single,tertiary,no,,yes,no,telephone,29.0,1,208.0,1.0,247.0,2.0,failure,no,2022
39.0,management,divorced,tertiary,no,26.0,no,no,,18.0,6,311.0,5.0,-1.0,0.0,unknown,no,2022
40.0,management,married,tertiary,no,0.0,no,no,cellular,10.0,11,147.0,1.0,96.0,8.0,success,yes,2022
34.0,admin.,married,secondary,no,79.0,yes,no,,23.0,5,83.0,1.0,-1.0,0.0,unknown,no,2022
39.0,blue-collar,married,primary,no,2303.0,yes,no,,17.0,6,775.0,3.0,-1.0,0.0,unknown,yes,2022
53.0,blue-collar,married,secondary,no,65.0,no,no,cellular,28.0,8,25.0,18.0,-1.0,0.0,unknown,no,2022
44.0,management,married,tertiary,no,332.0,yes,no,cellular,23.0,7,497.0,5.0,-1.0,0.0,unknown,no,2022
32.0,technician,divorced,secondary,no,-399.0,yes,no,,2.0,6,180.0,1.0,-1.0,0.0,unknown,no,2022
50.0,technician,divorced,secondary,no,-54.0,yes,yes,cellular,13.0,5,698.0,2.0,292.0,1.0,failure,yes,2022
29.0,services,married,primary,no,-102.0,no,no,,4.0,7,134.0,1.0,-1.0,0.0,unknown,no,2022
55.0,unemployed,married,tertiary,no,4809.0,yes,no,cellular,21.0,11,223.0,2.0,186.0,3.0,other,no,2022
73.0,retired,married,primary,no,279.0,no,no,cellular,28.0,1,399.0,3.0,-1.0,0.0,unknown,yes,2022
52.0,technician,married,secondary,no,11.0,yes,no,,13.0,5,420.0,1.0,,0.0,unknown,no,2022
49.0,services,married,secondary,no,2201.0,yes,no,,15.0,5,233.0,3.0,-1.0,0.0,unknown,no,2022
63.0,retired,married,primary,no,8044.0,no,no,cellular,12.0,11,702.0,1.0,-1.0,0.0,unknown,no,2022
34.0,admin.,married,secondary,no,2374.0,yes,no,cellular,9.0,11,161.0,1.0,209.0,2.0,failure,yes,2022
32.0,admin.,single,secondary,no,92.0,yes,no,cellular,18.0,5,110.0,1.0,315.0,2.0,failure,no,2022
49.0,housemaid,married,tertiary,no,443.0,no,no,cellular,8.0,8,27.0,6.0,-1.0,0.0,unknown,no,2022
40.0,blue-collar,married,primary,no,1397.0,yes,no,telephone,12.0,5,58.0,2.0,,1.0,failure,no,2022
53.0,entrepreneur,married,unknown,no,7.0,no,no,cellular,20.0,11,68.0,1.0,-1.0,0.0,unknown,no,2022
53.0,technician,married,tertiary,no,3177.0,no,no,cellular,8.0,8,92.0,2.0,-1.0,0.0,unknown,no,2022
43.0,blue-collar,married,primary,no,232.0,no,yes,cellular,15.0,5,45.0,1.0,-1.0,0.0,unknown,no,2022
35.0,management,single,secondary,no,81.0,yes,no,cellular,29.0,1,79.0,1.0,-1.0,0.0,unknown,no,2022
35.0,services,single,secondary,no,414.0,yes,no,cellular,20.0,4,11.0,5.0,319.0,2.0,other,no,2022
25.0,student,single,tertiary,no,1433.0,yes,no,cellular,15.0,5,520.0,1.0,-1.0,0.0,unknown,no,2022
31.0,technician,single,unknown,no,187.0,no,no,cellular,17.0,7,86.0,1.0,-1.0,0.0,unknown,no,2022
48.0,management,married,tertiary,no,0.0,no,no,cellular,28.0,8,16.0,16.0,-1.0,0.0,unknown,no,2022
40.0,housemaid,married,secondary,no,4610.0,no,no,cellular,14.0,8,154.0,2.0,-1.0,0.0,unknown,no,2022
46.0,blue-collar,married,primary,no,1429.0,yes,no,,14.0,5,91.0,1.0,-1.0,0.0,unknown,no,2022
30.0,services,single,secondary,no,334.0,no,no,cellular,29.0,1,389.0,2.0,-1.0,0.0,unknown,no,2022
47.0,services,married,secondary,no,2.0,no,yes,cellular,21.0,7,71.0,15.0,-1.0,0.0,unknown,no,2022
23.0,services,single,secondary,no,500.0,yes,no,,4.0,6,111.0,3.0,-1.0,0.0,unknown,no,2022
29.0,technician,married,tertiary,no,43.0,yes,no,,20.0,5,68.0,2.0,-1.0,0.0,unknown,no,2022
38.0,technician,married,secondary,no,4030.0,yes,no,cellular,19.0,11,75.0,2.0,177.0,5.0,failure,no,2022
56.0,housemaid,married,primary,no,306.0,no,yes,cellular,8.0,7,212.0,1.0,-1.0,0.0,unknown,no,2022
52.0,admin.,married,secondary,no,0.0,no,no,cellular,22.0,4,91.0,2.0,275.0,1.0,failure,no,2022
55.0,retired,married,secondary,no,168.0,no,no,cellular,19.0,8,79.0,2.0,-1.0,0.0,unknown,no,2022
43.0,entrepreneur,married,tertiary,no,210.0,no,no,cellular,29.0,7,646.0,2.0,-1.0,0.0,unknown,no,2022
34.0,blue-collar,married,secondary,no,518.0,yes,no,cellular,11.0,5,206.0,1.0,-1.0,0.0,unknown,no,2022
43.0,management,single,tertiary,no,1696.0,yes,no,cellular,26.0,8,257.0,1.0,474.0,3.0,failure,yes,2022
55.0,services,married,secondary,no,-31.0,no,yes,cellular,13.0,8,81.0,2.0,-1.0,0.0,unknown,no,2022
34.0,blue-collar,married,secondary,no,,yes,no,cellular,20.0,4,470.0,1.0,150.0,5.0,other,no,2022
34.0,management,single,tertiary,no,318.0,yes,no,,9.0,5,133.0,2.0,-1.0,0.0,unknown,no,2022
43.0,self-employed,married,tertiary,no,64.0,no,no,,6.0,6,230.0,2.0,-1.0,0.0,unknown,no,2022
39.0,blue-collar,married,primary,no,800.0,yes,no,cellular,19.0,11,76.0,6.0,-1.0,0.0,unknown,no,2022
39.0,technician,single,unknown,no,75.0,no,no,,6.0,6,26.0,1.0,-1.0,0.0,unknown,no,2022
34.0,technician,single,secondary,no,347.0,yes,no,cellular,6.0,2,154.0,2.0,197.0,6.0,failure,no,2022
55.0,management,married,tertiary,no,2366.0,yes,yes,cellular,30.0,7,94.0,4.0,-1.0,0.0,unknown,no,2022
67.0,retired,married,tertiary,no,701.0,no,no,cellular,6.0,8,254.0,2.0,-1.0,0.0,unknown,yes,2022
34.0,entrepreneur,married,tertiary,no,475.0,yes,yes,cellular,9.0,7,1156.0,1.0,-1.0,0.0,unknown,no,2022
47.0,blue-collar,married,secondary,no,3285.0,no,no,cellular,31.0,7,248.0,5.0,-1.0,0.0,unknown,no,2022
33.0,blue-collar,married,primary,no,925.0,no,no,cellular,20.0,11,884.0,3.0,-1.0,0.0,unknown,no,2022
45.0,entrepreneur,married,secondary,no,128.0,no,yes,cellular,18.0,11,275.0,2.0,-1.0,0.0,unknown,no,2022
36.0,blue-collar,married,secondary,no,1587.0,yes,no,cellular,28.0,7,200.0,2.0,-1.0,0.0,unknown,no,2022
59.0,technician,divorced,secondary,no,879.0,yes,no,,26.0,5,228.0,1.0,-1.0,0.0,unknown,no,2022
33.0,services,married,secondary,no,478.0,no,no,cellular,30.0,4,475.0,2.0,-1.0,0.0,unknown,yes,2022
52.0,technician,divorced,secondary,no,280.0,no,no,cellular,14.0,7,393.0,5.0,-1.0,0.0,unknown,no,2022
53.0,blue-collar,married,primary,no,1868.0,no,no,cellular,8.0,8,156.0,4.0,-1.0,0.0,unknown,no,2022
41.0,unemployed,married,primary,no,819.0,no,no,cellular,9.0,2,244.0,3.0,-1.0,0.0,unknown,no,2022
45.0,blue-collar,married,secondary,no,4646.0,yes,no,,13.0,5,118.0,1.0,-1.0,0.0,unknown,no,2022
60.0,self-employed,single,secondary,no,27.0,no,no,cellular,22.0,8,40.0,2.0,-1.0,0.0,unknown,no,2022
32.0,blue-collar,married,secondary,no,736.0,yes,no,,23.0,5,700.0,3.0,-1.0,0.0,unknown,no,2022
28.0,management,single,tertiary,no,224.0,yes,no,cellular,2.0,2,97.0,3.0,-1.0,0.0,unknown,no,2022
31.0,technician,single,secondary,no,,no,no,cellular,15.0,7,252.0,1.0,184.0,3.0,success,yes,2022
53.0,blue-collar,married,secondary,no,427.0,no,yes,cellular,14.0,8,360.0,4.0,-1.0,0.0,unknown,no,2022
58.0,management,married,tertiary,no,2764.0,no,no,cellular,17.0,11,235.0,1.0,-1.0,0.0,unknown,no,2022
38.0,blue-collar,married,secondary,no,376.0,yes,no,,7.0,5,1521.0,1.0,-1.0,0.0,unknown,no,2022
46.0,management,married,tertiary,no,523.0,yes,no,cellular,6.0,5,105.0,4.0,,2.0,failure,no,2022
53.0,entrepreneur,married,tertiary,no,71.0,no,yes,cellular,29.0,1,86.0,1.0,-1.0,0.0,unknown,no,2022
56.0,retired,married,secondary,no,3948.0,no,no,cellular,3.0,4,484.0,1.0,135.0,3.0,failure,no,2022
52.0,services,single,secondary,no,1810.0,no,no,telephone,19.0,11,117.0,1.0,-1.0,0.0,unknown,no,2022
38.0,technician,married,secondary,no,994.0,no,no,,9.0,6,119.0,1.0,-1.0,0.0,unknown,no,2022
37.0,services,married,primary,no,52.0,yes,no,,7.0,5,359.0,1.0,-1.0,0.0,unknown,no,2022
37.0,blue-collar,married,primary,no,11.0,no,no,telephone,30.0,7,109.0,8.0,-1.0,0.0,unknown,no,2022
37.0,technician,married,secondary,yes,0.0,no,no,,18.0,6,236.0,1.0,-1.0,0.0,unknown,no,2022
66.0,retired,married,primary,no,747.0,no,no,telephone,28.0,1,203.0,3.0,93.0,1.0,failure,no,2022
44.0,blue-collar,married,primary,no,2657.0,yes,no,,20.0,6,202.0,2.0,-1.0,0.0,unknown,no,2022
61.0,retired,married,secondary,no,313.0,no,yes,,3.0,7,42.0,1.0,-1.0,0.0,unknown,no,2022
34.0,admin.,married,secondary,no,61.0,no,yes,,5.0,5,21.0,1.0,-1.0,0.0,unknown,no,2022
33.0,admin.,single,secondary,no,2557.0,yes,no,cellular,18.0,5,186.0,1.0,-1.0,0.0,unknown,no,2022
30.0,services,divorced,secondary,no,0.0,yes,no,cellular,13.0,5,172.0,1.0,-1.0,0.0,unknown,no,2022
27.0,services,divorced,secondary,no,10.0,yes,no,cellular,22.0,7,527.0,1.0,-1.0,0.0,unknown,no,2022
37.0,services,married,secondary,no,658.0,yes,no,telephone,23.0,7,175.0,1.0,-1.0,0.0,unknown,no,2022
38.0,blue-collar,married,primary,no,1679.0,yes,no,,20.0,6,21.0,18.0,-1.0,0.0,unknown,no,2022
35.0,management,single,tertiary,no,0.0,no,yes,cellular,14.0,8,370.0,4.0,-1.0,0.0,unknown,no,2022
50.0,technician,married,secondary,no,841.0,yes,no,,29.0,5,54.0,2.0,-1.0,0.0,unknown,no,2022
39.0,management,married,secondary,no,0.0,yes,no,cellular,27.0,8,63.0,3.0,-1.0,0.0,unknown,no,2022
35.0,management,married,secondary,no,1160.0,yes,no,,27.0,5,116.0,3.0,-1.0,0.0,unknown,no,2022
36.0,admin.,divorced,secondary,no,-37.0,yes,no,,27.0,5,151.0,1.0,-1.0,0.0,unknown,no,2022
28.0,services,single,secondary,no,94.0,yes,no,cellular,16.0,4,300.0,1.0,-1.0,0.0,unknown,no,2022
39.0,self-employed,married,tertiary,no,585.0,yes,no,cellular,18.0,11,48.0,1.0,181.0,3.0,failure,no,2022
39.0,self-employed,married,secondary,no,235.0,no,no,,9.0,6,217.0,1.0,-1.0,0.0,unknown,no,2022
30.0,blue-collar,single,secondary,no,2145.0,yes,no,cellular,18.0,5,727.0,2.0,-1.0,0.0,unknown,yes,2022
32.0,services,married,secondary,no,1464.0,yes,no,,3.0,6,193.0,1.0,-1.0,0.0,unknown,no,2022
28.0,technician,married,secondary,no,232.0,yes,yes,cellular,29.0,1,72.0,1.0,261.0,1.0,failure,no,2022
47.0,technician,married,primary,no,187.0,yes,no,,9.0,5,165.0,1.0,-1.0,0.0,unknown,no,2022
53.0,management,married,tertiary,no,12.0,no,no,cellular,27.0,8,345.0,10.0,,0.0,unknown,no,2022
57.0,blue-collar,married,primary,no,,yes,no,,27.0,5,206.0,2.0,-1.0,0.0,unknown,no,2022
47.0,services,married,secondary,no,405.0,no,yes,cellular,8.0,8,994.0,2.0,-1.0,0.0,unknown,yes,2022
56.0,management,married,tertiary,no,334.0,yes,no,,15.0,5,127.0,2.0,-1.0,0.0,unknown,no,2022
38.0,admin.,married,primary,no,0.0,yes,no,,2.0,6,29.0,32.0,-1.0,0.0,unknown,no,2022
52.0,blue-collar,married,primary,no,2.0,no,no,,9.0,6,70.0,3.0,-1.0,0.0,unknown,no,2022
46.0,technician,married,secondary,no,966.0,yes,yes,cellular,19.0,8,40.0,2.0,-1.0,0.0,unknown,no,2022
57.0,blue-collar,married,primary,yes,195.0,no,yes,telephone,30.0,7,185.0,4.0,-1.0,0.0,unknown,no,2022
42.0,blue-collar,divorced,unknown,no,0.0,no,no,cellular,7.0,7,64.0,2.0,-1.0,0.0,unknown,no,2022
57.0,unemployed,married,secondary,no,0.0,no,no,,19.0,6,97.0,1.0,-1.0,0.0,unknown,no,2022
51.0,housemaid,married,secondary,no,260.0,no,no,cellular,27.0,8,316.0,5.0,-1.0,0.0,unknown,no,2022
53.0,self-employed,married,tertiary,no,451.0,yes,no,cellular,2.0,2,125.0,1.0,249.0,2.0,failure,no,2022
37.0,blue-collar,married,primary,no,3242.0,yes,no,,21.0,5,233.0,1.0,-1.0,0.0,unknown,no,2022
47.0,self-employed,divorced,secondary,no,8515.0,yes,no,,20.0,11,14.0,7.0,112.0,4.0,other,no,2022
48.0,management,married,tertiary,no,1808.0,yes,no,cellular,26.0,2,245.0,1.0,-1.0,0.0,unknown,yes,2022
39.0,blue-collar,married,primary,no,20.0,yes,no,,7.0,5,109.0,1.0,-1.0,0.0,unknown,no,2022
